"","Units","scenario","region","sector","year","value"
"27143","1975$/kg","Full feedback","Southeast Asia","NutsSeeds",2075,0.610881
"27144","1975$/kg","Full feedback","Southeast Asia","NutsSeeds",2080,0.609383
"27145","1975$/kg","Full feedback","Southeast Asia","NutsSeeds",2085,0.642825
"27146","1975$/kg","Full feedback","Southeast Asia","NutsSeeds",2090,0.656341
"27147","1975$/kg","Full feedback","Southeast Asia","NutsSeeds",2095,0.68975
"27148","1975$/kg","Full feedback","Southeast Asia","NutsSeeds",2100,0.671471
"27149","1975$/kg","Full feedback","Southeast Asia","OilCrop",1975,0.0576
"27150","1975$/kg","Full feedback","Southeast Asia","OilCrop",1990,0.0576
"27151","1975$/kg","Full feedback","Southeast Asia","OilCrop",2005,0.0576
"27152","1975$/kg","Full feedback","Southeast Asia","OilCrop",2010,0.0576
"27153","1975$/kg","Full feedback","Southeast Asia","OilCrop",2015,0.0576
"27154","1975$/kg","Full feedback","Southeast Asia","OilCrop",2020,0.0591591
"27155","1975$/kg","Full feedback","Southeast Asia","OilCrop",2025,0.0587155
"27156","1975$/kg","Full feedback","Southeast Asia","OilCrop",2030,0.0577891
"27157","1975$/kg","Full feedback","Southeast Asia","OilCrop",2035,0.0601011
"27158","1975$/kg","Full feedback","Southeast Asia","OilCrop",2040,0.0661224
"27159","1975$/kg","Full feedback","Southeast Asia","OilCrop",2045,0.0681442
"27160","1975$/kg","Full feedback","Southeast Asia","OilCrop",2050,0.0732355
"27161","1975$/kg","Full feedback","Southeast Asia","OilCrop",2055,0.0794726
"27162","1975$/kg","Full feedback","Southeast Asia","OilCrop",2060,0.0806122
"27163","1975$/kg","Full feedback","Southeast Asia","OilCrop",2065,0.0841441
"27164","1975$/kg","Full feedback","Southeast Asia","OilCrop",2070,0.0843987
"27165","1975$/kg","Full feedback","Southeast Asia","OilCrop",2075,0.0897383
"27166","1975$/kg","Full feedback","Southeast Asia","OilCrop",2080,0.0894015
"27167","1975$/kg","Full feedback","Southeast Asia","OilCrop",2085,0.0953898
"27168","1975$/kg","Full feedback","Southeast Asia","OilCrop",2090,0.0976762
"27169","1975$/kg","Full feedback","Southeast Asia","OilCrop",2095,0.100091
"27170","1975$/kg","Full feedback","Southeast Asia","OilCrop",2100,0.0990768
"27171","1975$/kg","Full feedback","Southeast Asia","OilPalm",1975,0.0385
"27172","1975$/kg","Full feedback","Southeast Asia","OilPalm",1990,0.0385
"27173","1975$/kg","Full feedback","Southeast Asia","OilPalm",2005,0.0385
"27174","1975$/kg","Full feedback","Southeast Asia","OilPalm",2010,0.0385
"27175","1975$/kg","Full feedback","Southeast Asia","OilPalm",2015,0.0385
"27176","1975$/kg","Full feedback","Southeast Asia","OilPalm",2020,0.03896
"27177","1975$/kg","Full feedback","Southeast Asia","OilPalm",2025,0.0388997
"27178","1975$/kg","Full feedback","Southeast Asia","OilPalm",2030,0.0392093
"27179","1975$/kg","Full feedback","Southeast Asia","OilPalm",2035,0.0386138
"27180","1975$/kg","Full feedback","Southeast Asia","OilPalm",2040,0.0389397
"27181","1975$/kg","Full feedback","Southeast Asia","OilPalm",2045,0.0393268
"27182","1975$/kg","Full feedback","Southeast Asia","OilPalm",2050,0.0399167
"27183","1975$/kg","Full feedback","Southeast Asia","OilPalm",2055,0.0420305
"27184","1975$/kg","Full feedback","Southeast Asia","OilPalm",2060,0.0435538
"27185","1975$/kg","Full feedback","Southeast Asia","OilPalm",2065,0.0451525
"27186","1975$/kg","Full feedback","Southeast Asia","OilPalm",2070,0.0456149
"27187","1975$/kg","Full feedback","Southeast Asia","OilPalm",2075,0.0473427
"27188","1975$/kg","Full feedback","Southeast Asia","OilPalm",2080,0.0482959
"27189","1975$/kg","Full feedback","Southeast Asia","OilPalm",2085,0.0502076
"27190","1975$/kg","Full feedback","Southeast Asia","OilPalm",2090,0.052228
"27191","1975$/kg","Full feedback","Southeast Asia","OilPalm",2095,0.0536859
"27192","1975$/kg","Full feedback","Southeast Asia","OilPalm",2100,0.0550076
"27193","1975$/kg","Full feedback","Southeast Asia","OtherGrain",1975,0.0779
"27194","1975$/kg","Full feedback","Southeast Asia","OtherGrain",1990,0.0779
"27195","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2005,0.0779
"27196","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2010,0.0779
"27197","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2015,0.0779
"27198","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2020,0.0766813
"27199","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2025,0.0741986
"27200","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2030,0.0721537
"27201","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2035,0.0712664
"27202","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2040,0.0729118
"27203","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2045,0.0716878
"27204","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2050,0.0750204
"27205","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2055,0.0804321
"27206","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2060,0.0809905
"27207","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2065,0.083139
"27208","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2070,0.0836535
"27209","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2075,0.0903806
"27210","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2080,0.0895988
"27211","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2085,0.0920167
"27212","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2090,0.0931507
"27213","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2095,0.0945359
"27214","1975$/kg","Full feedback","Southeast Asia","OtherGrain",2100,0.0963402
"27215","1975$/kg","Full feedback","Southeast Asia","Pasture",1975,0.015
"27216","1975$/kg","Full feedback","Southeast Asia","Pasture",1990,0.015
"27217","1975$/kg","Full feedback","Southeast Asia","Pasture",2005,0.015
"27218","1975$/kg","Full feedback","Southeast Asia","Pasture",2010,0.015
"27219","1975$/kg","Full feedback","Southeast Asia","Pasture",2015,0.015
"27220","1975$/kg","Full feedback","Southeast Asia","Pasture",2020,0.0156588
"27221","1975$/kg","Full feedback","Southeast Asia","Pasture",2025,0.0159112
"27222","1975$/kg","Full feedback","Southeast Asia","Pasture",2030,0.0165539
"27223","1975$/kg","Full feedback","Southeast Asia","Pasture",2035,0.0171735
"27224","1975$/kg","Full feedback","Southeast Asia","Pasture",2040,0.0190207
"27225","1975$/kg","Full feedback","Southeast Asia","Pasture",2045,0.0201829
"27226","1975$/kg","Full feedback","Southeast Asia","Pasture",2050,0.0228311
"27227","1975$/kg","Full feedback","Southeast Asia","Pasture",2055,0.0243622
"27228","1975$/kg","Full feedback","Southeast Asia","Pasture",2060,0.0259639
"27229","1975$/kg","Full feedback","Southeast Asia","Pasture",2065,0.0278854
"27230","1975$/kg","Full feedback","Southeast Asia","Pasture",2070,0.0284833
"27231","1975$/kg","Full feedback","Southeast Asia","Pasture",2075,0.0302255
"27232","1975$/kg","Full feedback","Southeast Asia","Pasture",2080,0.0316857
"27233","1975$/kg","Full feedback","Southeast Asia","Pasture",2085,0.0326577
"27234","1975$/kg","Full feedback","Southeast Asia","Pasture",2090,0.0337222
"27235","1975$/kg","Full feedback","Southeast Asia","Pasture",2095,0.0356065
"27236","1975$/kg","Full feedback","Southeast Asia","Pasture",2100,0.0351316
"27237","1975$/kg","Full feedback","Southeast Asia","Rice",1975,0.0837
"27238","1975$/kg","Full feedback","Southeast Asia","Rice",1990,0.0837
"27239","1975$/kg","Full feedback","Southeast Asia","Rice",2005,0.0837
"27240","1975$/kg","Full feedback","Southeast Asia","Rice",2010,0.0837
"27241","1975$/kg","Full feedback","Southeast Asia","Rice",2015,0.0837
"27242","1975$/kg","Full feedback","Southeast Asia","Rice",2020,0.0844128
"27243","1975$/kg","Full feedback","Southeast Asia","Rice",2025,0.0829986
"27244","1975$/kg","Full feedback","Southeast Asia","Rice",2030,0.0824125
"27245","1975$/kg","Full feedback","Southeast Asia","Rice",2035,0.0843043
"27246","1975$/kg","Full feedback","Southeast Asia","Rice",2040,0.0911446
"27247","1975$/kg","Full feedback","Southeast Asia","Rice",2045,0.0917165
"27248","1975$/kg","Full feedback","Southeast Asia","Rice",2050,0.0978044
"27249","1975$/kg","Full feedback","Southeast Asia","Rice",2055,0.106506
"27250","1975$/kg","Full feedback","Southeast Asia","Rice",2060,0.107837
"27251","1975$/kg","Full feedback","Southeast Asia","Rice",2065,0.110891
"27252","1975$/kg","Full feedback","Southeast Asia","Rice",2070,0.112094
"27253","1975$/kg","Full feedback","Southeast Asia","Rice",2075,0.121701
"27254","1975$/kg","Full feedback","Southeast Asia","Rice",2080,0.118158
"27255","1975$/kg","Full feedback","Southeast Asia","Rice",2085,0.12356
"27256","1975$/kg","Full feedback","Southeast Asia","Rice",2090,0.124197
"27257","1975$/kg","Full feedback","Southeast Asia","Rice",2095,0.126163
"27258","1975$/kg","Full feedback","Southeast Asia","Rice",2100,0.126241
"27259","1975$/kg","Full feedback","Southeast Asia","RootTuber",1975,0.0338
"27260","1975$/kg","Full feedback","Southeast Asia","RootTuber",1990,0.0338
"27261","1975$/kg","Full feedback","Southeast Asia","RootTuber",2005,0.0338
"27262","1975$/kg","Full feedback","Southeast Asia","RootTuber",2010,0.0338
"27263","1975$/kg","Full feedback","Southeast Asia","RootTuber",2015,0.0338
"27264","1975$/kg","Full feedback","Southeast Asia","RootTuber",2020,0.033671
"27265","1975$/kg","Full feedback","Southeast Asia","RootTuber",2025,0.0333193
"27266","1975$/kg","Full feedback","Southeast Asia","RootTuber",2030,0.0332626
"27267","1975$/kg","Full feedback","Southeast Asia","RootTuber",2035,0.0335366
"27268","1975$/kg","Full feedback","Southeast Asia","RootTuber",2040,0.0341437
"27269","1975$/kg","Full feedback","Southeast Asia","RootTuber",2045,0.0344098
"27270","1975$/kg","Full feedback","Southeast Asia","RootTuber",2050,0.0350957
"27271","1975$/kg","Full feedback","Southeast Asia","RootTuber",2055,0.0358459
"27272","1975$/kg","Full feedback","Southeast Asia","RootTuber",2060,0.0357242
"27273","1975$/kg","Full feedback","Southeast Asia","RootTuber",2065,0.0358917
"27274","1975$/kg","Full feedback","Southeast Asia","RootTuber",2070,0.0357417
"27275","1975$/kg","Full feedback","Southeast Asia","RootTuber",2075,0.0366229
"27276","1975$/kg","Full feedback","Southeast Asia","RootTuber",2080,0.0361649
"27277","1975$/kg","Full feedback","Southeast Asia","RootTuber",2085,0.036421
"27278","1975$/kg","Full feedback","Southeast Asia","RootTuber",2090,0.0365019
"27279","1975$/kg","Full feedback","Southeast Asia","RootTuber",2095,0.0365333
"27280","1975$/kg","Full feedback","Southeast Asia","RootTuber",2100,0.0368387
"27281","1975$/kg","Full feedback","Southeast Asia","Soybean",1975,0.2099
"27282","1975$/kg","Full feedback","Southeast Asia","Soybean",1990,0.2099
"27283","1975$/kg","Full feedback","Southeast Asia","Soybean",2005,0.2099
"27284","1975$/kg","Full feedback","Southeast Asia","Soybean",2010,0.2099
"27285","1975$/kg","Full feedback","Southeast Asia","Soybean",2015,0.2099
"27286","1975$/kg","Full feedback","Southeast Asia","Soybean",2020,0.212775
"27287","1975$/kg","Full feedback","Southeast Asia","Soybean",2025,0.205877
"27288","1975$/kg","Full feedback","Southeast Asia","Soybean",2030,0.200247
"27289","1975$/kg","Full feedback","Southeast Asia","Soybean",2035,0.199119
"27290","1975$/kg","Full feedback","Southeast Asia","Soybean",2040,0.211928
"27291","1975$/kg","Full feedback","Southeast Asia","Soybean",2045,0.216451
"27292","1975$/kg","Full feedback","Southeast Asia","Soybean",2050,0.229665
"27293","1975$/kg","Full feedback","Southeast Asia","Soybean",2055,0.249794
"27294","1975$/kg","Full feedback","Southeast Asia","Soybean",2060,0.256663
"27295","1975$/kg","Full feedback","Southeast Asia","Soybean",2065,0.267759
"27296","1975$/kg","Full feedback","Southeast Asia","Soybean",2070,0.272173
"27297","1975$/kg","Full feedback","Southeast Asia","Soybean",2075,0.284791
"27298","1975$/kg","Full feedback","Southeast Asia","Soybean",2080,0.29463
"27299","1975$/kg","Full feedback","Southeast Asia","Soybean",2085,0.303801
"27300","1975$/kg","Full feedback","Southeast Asia","Soybean",2090,0.30837
"27301","1975$/kg","Full feedback","Southeast Asia","Soybean",2095,0.318715
"27302","1975$/kg","Full feedback","Southeast Asia","Soybean",2100,0.325084
"27303","1975$/kg","Full feedback","Southeast Asia","SugarCrop",1975,0.0148
"27304","1975$/kg","Full feedback","Southeast Asia","SugarCrop",1990,0.0148
"27305","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2005,0.0148
"27306","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2010,0.0148
"27307","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2015,0.0148
"27308","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2020,0.0148619
"27309","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2025,0.0145396
"27310","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2030,0.0147121
"27311","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2035,0.0149348
"27312","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2040,0.0159721
"27313","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2045,0.0164398
"27314","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2050,0.0174532
"27315","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2055,0.0182512
"27316","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2060,0.0188115
"27317","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2065,0.0192759
"27318","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2070,0.0192177
"27319","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2075,0.0201297
"27320","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2080,0.0199242
"27321","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2085,0.0205042
"27322","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2090,0.0206298
"27323","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2095,0.0211999
"27324","1975$/kg","Full feedback","Southeast Asia","SugarCrop",2100,0.0208161
"27325","1975$/kg","Full feedback","Southeast Asia","Vegetables",1975,0.1514
"27326","1975$/kg","Full feedback","Southeast Asia","Vegetables",1990,0.1514
"27327","1975$/kg","Full feedback","Southeast Asia","Vegetables",2005,0.1514
"27328","1975$/kg","Full feedback","Southeast Asia","Vegetables",2010,0.1514
"27329","1975$/kg","Full feedback","Southeast Asia","Vegetables",2015,0.1514
"27330","1975$/kg","Full feedback","Southeast Asia","Vegetables",2020,0.151788
"27331","1975$/kg","Full feedback","Southeast Asia","Vegetables",2025,0.15181
"27332","1975$/kg","Full feedback","Southeast Asia","Vegetables",2030,0.151941
"27333","1975$/kg","Full feedback","Southeast Asia","Vegetables",2035,0.152637
"27334","1975$/kg","Full feedback","Southeast Asia","Vegetables",2040,0.154733
"27335","1975$/kg","Full feedback","Southeast Asia","Vegetables",2045,0.155378
"27336","1975$/kg","Full feedback","Southeast Asia","Vegetables",2050,0.156673
"27337","1975$/kg","Full feedback","Southeast Asia","Vegetables",2055,0.158931
"27338","1975$/kg","Full feedback","Southeast Asia","Vegetables",2060,0.15937
"27339","1975$/kg","Full feedback","Southeast Asia","Vegetables",2065,0.160314
"27340","1975$/kg","Full feedback","Southeast Asia","Vegetables",2070,0.160602
"27341","1975$/kg","Full feedback","Southeast Asia","Vegetables",2075,0.162835
"27342","1975$/kg","Full feedback","Southeast Asia","Vegetables",2080,0.162227
"27343","1975$/kg","Full feedback","Southeast Asia","Vegetables",2085,0.163538
"27344","1975$/kg","Full feedback","Southeast Asia","Vegetables",2090,0.163822
"27345","1975$/kg","Full feedback","Southeast Asia","Vegetables",2095,0.164311
"27346","1975$/kg","Full feedback","Southeast Asia","Vegetables",2100,0.164935
"27347","1975$/kg","Full feedback","Southeast Asia","Wheat",1975,0.0638
"27348","1975$/kg","Full feedback","Southeast Asia","Wheat",1990,0.0638
"27349","1975$/kg","Full feedback","Southeast Asia","Wheat",2005,0.0638
"27350","1975$/kg","Full feedback","Southeast Asia","Wheat",2010,0.0638
"27351","1975$/kg","Full feedback","Southeast Asia","Wheat",2015,0.0638
"27352","1975$/kg","Full feedback","Southeast Asia","Wheat",2020,0.0628971
"27353","1975$/kg","Full feedback","Southeast Asia","Wheat",2025,0.0617465
"27354","1975$/kg","Full feedback","Southeast Asia","Wheat",2030,0.0598619
"27355","1975$/kg","Full feedback","Southeast Asia","Wheat",2035,0.0588462
"27356","1975$/kg","Full feedback","Southeast Asia","Wheat",2040,0.060234
"27357","1975$/kg","Full feedback","Southeast Asia","Wheat",2045,0.059727
"27358","1975$/kg","Full feedback","Southeast Asia","Wheat",2050,0.06313
"27359","1975$/kg","Full feedback","Southeast Asia","Wheat",2055,0.0665376
"27360","1975$/kg","Full feedback","Southeast Asia","Wheat",2060,0.0679821
"27361","1975$/kg","Full feedback","Southeast Asia","Wheat",2065,0.0690524
"27362","1975$/kg","Full feedback","Southeast Asia","Wheat",2070,0.0700616
"27363","1975$/kg","Full feedback","Southeast Asia","Wheat",2075,0.0734633
"27364","1975$/kg","Full feedback","Southeast Asia","Wheat",2080,0.0749445
"27365","1975$/kg","Full feedback","Southeast Asia","Wheat",2085,0.0775038
"27366","1975$/kg","Full feedback","Southeast Asia","Wheat",2090,0.0773377
"27367","1975$/kg","Full feedback","Southeast Asia","Wheat",2095,0.0802052
"27368","1975$/kg","Full feedback","Southeast Asia","Wheat",2100,0.0788511
"27369","1975$/kg","Full feedback","Taiwan","Corn",1975,0.0552
"27370","1975$/kg","Full feedback","Taiwan","Corn",1990,0.0552
"27371","1975$/kg","Full feedback","Taiwan","Corn",2005,0.0552
"27372","1975$/kg","Full feedback","Taiwan","Corn",2010,0.0552
"27373","1975$/kg","Full feedback","Taiwan","Corn",2015,0.0552
"27374","1975$/kg","Full feedback","Taiwan","Corn",2020,0.0552218
"27375","1975$/kg","Full feedback","Taiwan","Corn",2025,0.0532035
"27376","1975$/kg","Full feedback","Taiwan","Corn",2030,0.0513258
"27377","1975$/kg","Full feedback","Taiwan","Corn",2035,0.0538689
"27378","1975$/kg","Full feedback","Taiwan","Corn",2040,0.120268
"27379","1975$/kg","Full feedback","Taiwan","Corn",2045,0.169268
"27380","1975$/kg","Full feedback","Taiwan","Corn",2050,0.206173
"27381","1975$/kg","Full feedback","Taiwan","Corn",2055,0.243911
"27382","1975$/kg","Full feedback","Taiwan","Corn",2060,0.305168
"27383","1975$/kg","Full feedback","Taiwan","Corn",2065,0.357571
"27384","1975$/kg","Full feedback","Taiwan","Corn",2070,0.385222
"27385","1975$/kg","Full feedback","Taiwan","Corn",2075,0.402022
"27386","1975$/kg","Full feedback","Taiwan","Corn",2080,0.4343
"27387","1975$/kg","Full feedback","Taiwan","Corn",2085,0.475727
"27388","1975$/kg","Full feedback","Taiwan","Corn",2090,0.504329
"27389","1975$/kg","Full feedback","Taiwan","Corn",2095,0.529622
"27390","1975$/kg","Full feedback","Taiwan","Corn",2100,0.533063
"27391","1975$/kg","Full feedback","Taiwan","FiberCrop",1975,0.2328
"27392","1975$/kg","Full feedback","Taiwan","FiberCrop",1990,0.2328
"27393","1975$/kg","Full feedback","Taiwan","FiberCrop",2005,0.2328
"27394","1975$/kg","Full feedback","Taiwan","FiberCrop",2010,0.2328
"27395","1975$/kg","Full feedback","Taiwan","FiberCrop",2015,0.2328
"27396","1975$/kg","Full feedback","Taiwan","FiberCrop",2020,0.235089
"27397","1975$/kg","Full feedback","Taiwan","FiberCrop",2025,0.228944
"27398","1975$/kg","Full feedback","Taiwan","FiberCrop",2030,0.223602
"27399","1975$/kg","Full feedback","Taiwan","FiberCrop",2035,0.230675
"27400","1975$/kg","Full feedback","Taiwan","FiberCrop",2040,0.417342
"27401","1975$/kg","Full feedback","Taiwan","FiberCrop",2045,0.515858
"27402","1975$/kg","Full feedback","Taiwan","FiberCrop",2050,0.611675
"27403","1975$/kg","Full feedback","Taiwan","FiberCrop",2055,0.710206
"27404","1975$/kg","Full feedback","Taiwan","FiberCrop",2060,0.836742
"27405","1975$/kg","Full feedback","Taiwan","FiberCrop",2065,0.930554
"27406","1975$/kg","Full feedback","Taiwan","FiberCrop",2070,1.0007
"27407","1975$/kg","Full feedback","Taiwan","FiberCrop",2075,1.04635
"27408","1975$/kg","Full feedback","Taiwan","FiberCrop",2080,1.10527
"27409","1975$/kg","Full feedback","Taiwan","FiberCrop",2085,1.20501
"27410","1975$/kg","Full feedback","Taiwan","FiberCrop",2090,1.23426
"27411","1975$/kg","Full feedback","Taiwan","FiberCrop",2095,1.30935
"27412","1975$/kg","Full feedback","Taiwan","FiberCrop",2100,1.31613
"27413","1975$/kg","Full feedback","Taiwan","FodderGrass",1975,0.0346
"27414","1975$/kg","Full feedback","Taiwan","FodderGrass",1990,0.0346
"27415","1975$/kg","Full feedback","Taiwan","FodderGrass",2005,0.0346
"27416","1975$/kg","Full feedback","Taiwan","FodderGrass",2010,0.0346
"27417","1975$/kg","Full feedback","Taiwan","FodderGrass",2015,0.0346
"27418","1975$/kg","Full feedback","Taiwan","FodderGrass",2020,0.0346
"27419","1975$/kg","Full feedback","Taiwan","FodderGrass",2025,0.0346
"27420","1975$/kg","Full feedback","Taiwan","FodderGrass",2030,0.0346
"27421","1975$/kg","Full feedback","Taiwan","FodderGrass",2035,0.0346
"27422","1975$/kg","Full feedback","Taiwan","FodderGrass",2040,0.0346
"27423","1975$/kg","Full feedback","Taiwan","FodderGrass",2045,0.0346
"27424","1975$/kg","Full feedback","Taiwan","FodderGrass",2050,0.0346
"27425","1975$/kg","Full feedback","Taiwan","FodderGrass",2055,0.0346
"27426","1975$/kg","Full feedback","Taiwan","FodderGrass",2060,0.0346
"27427","1975$/kg","Full feedback","Taiwan","FodderGrass",2065,0.0346
"27428","1975$/kg","Full feedback","Taiwan","FodderGrass",2070,0.0346
"27429","1975$/kg","Full feedback","Taiwan","FodderGrass",2075,0.0346
"27430","1975$/kg","Full feedback","Taiwan","FodderGrass",2080,0.0346
"27431","1975$/kg","Full feedback","Taiwan","FodderGrass",2085,0.0346
"27432","1975$/kg","Full feedback","Taiwan","FodderGrass",2090,0.0346
"27433","1975$/kg","Full feedback","Taiwan","FodderGrass",2095,0.0346
"27434","1975$/kg","Full feedback","Taiwan","FodderGrass",2100,0.0346
"27435","1975$/kg","Full feedback","Taiwan","FodderHerb",1975,0.0494
"27436","1975$/kg","Full feedback","Taiwan","FodderHerb",1990,0.0494
"27437","1975$/kg","Full feedback","Taiwan","FodderHerb",2005,0.0494
"27438","1975$/kg","Full feedback","Taiwan","FodderHerb",2010,0.0494
"27439","1975$/kg","Full feedback","Taiwan","FodderHerb",2015,0.0494
"27440","1975$/kg","Full feedback","Taiwan","FodderHerb",2020,0.0500946
"27441","1975$/kg","Full feedback","Taiwan","FodderHerb",2025,0.0502247
"27442","1975$/kg","Full feedback","Taiwan","FodderHerb",2030,0.0506226
"27443","1975$/kg","Full feedback","Taiwan","FodderHerb",2035,0.0514489
"27444","1975$/kg","Full feedback","Taiwan","FodderHerb",2040,0.0528847
"27445","1975$/kg","Full feedback","Taiwan","FodderHerb",2045,0.0545026
"27446","1975$/kg","Full feedback","Taiwan","FodderHerb",2050,0.0569691
"27447","1975$/kg","Full feedback","Taiwan","FodderHerb",2055,0.0578554
"27448","1975$/kg","Full feedback","Taiwan","FodderHerb",2060,0.0596489
"27449","1975$/kg","Full feedback","Taiwan","FodderHerb",2065,0.0616878
"27450","1975$/kg","Full feedback","Taiwan","FodderHerb",2070,0.0643959
"27451","1975$/kg","Full feedback","Taiwan","FodderHerb",2075,0.0639197
"27452","1975$/kg","Full feedback","Taiwan","FodderHerb",2080,0.0674897
"27453","1975$/kg","Full feedback","Taiwan","FodderHerb",2085,0.0679269
"27454","1975$/kg","Full feedback","Taiwan","FodderHerb",2090,0.0702763
"27455","1975$/kg","Full feedback","Taiwan","FodderHerb",2095,0.0728445
"27456","1975$/kg","Full feedback","Taiwan","FodderHerb",2100,0.0719852
"27457","1975$/kg","Full feedback","Taiwan","Fruits",1975,0.1853
"27458","1975$/kg","Full feedback","Taiwan","Fruits",1990,0.1853
"27459","1975$/kg","Full feedback","Taiwan","Fruits",2005,0.1853
"27460","1975$/kg","Full feedback","Taiwan","Fruits",2010,0.1853
"27461","1975$/kg","Full feedback","Taiwan","Fruits",2015,0.1853
"27462","1975$/kg","Full feedback","Taiwan","Fruits",2020,0.184982
"27463","1975$/kg","Full feedback","Taiwan","Fruits",2025,0.183789
"27464","1975$/kg","Full feedback","Taiwan","Fruits",2030,0.18266
"27465","1975$/kg","Full feedback","Taiwan","Fruits",2035,0.183158
"27466","1975$/kg","Full feedback","Taiwan","Fruits",2040,0.238339
"27467","1975$/kg","Full feedback","Taiwan","Fruits",2045,0.281558
"27468","1975$/kg","Full feedback","Taiwan","Fruits",2050,0.319126
"27469","1975$/kg","Full feedback","Taiwan","Fruits",2055,0.366809
"27470","1975$/kg","Full feedback","Taiwan","Fruits",2060,0.417986
"27471","1975$/kg","Full feedback","Taiwan","Fruits",2065,0.47243
"27472","1975$/kg","Full feedback","Taiwan","Fruits",2070,0.489848
"27473","1975$/kg","Full feedback","Taiwan","Fruits",2075,0.509771
"27474","1975$/kg","Full feedback","Taiwan","Fruits",2080,0.525685
"27475","1975$/kg","Full feedback","Taiwan","Fruits",2085,0.568789
"27476","1975$/kg","Full feedback","Taiwan","Fruits",2090,0.57884
"27477","1975$/kg","Full feedback","Taiwan","Fruits",2095,0.592864
"27478","1975$/kg","Full feedback","Taiwan","Fruits",2100,0.606614
"27479","1975$/kg","Full feedback","Taiwan","Legumes",1975,0.1746
"27480","1975$/kg","Full feedback","Taiwan","Legumes",1990,0.1746
"27481","1975$/kg","Full feedback","Taiwan","Legumes",2005,0.1746
"27482","1975$/kg","Full feedback","Taiwan","Legumes",2010,0.1746
"27483","1975$/kg","Full feedback","Taiwan","Legumes",2015,0.1746
"27484","1975$/kg","Full feedback","Taiwan","Legumes",2020,0.176105
"27485","1975$/kg","Full feedback","Taiwan","Legumes",2025,0.167566
"27486","1975$/kg","Full feedback","Taiwan","Legumes",2030,0.160999
"27487","1975$/kg","Full feedback","Taiwan","Legumes",2035,0.17138
"27488","1975$/kg","Full feedback","Taiwan","Legumes",2040,0.355654
"27489","1975$/kg","Full feedback","Taiwan","Legumes",2045,0.458157
"27490","1975$/kg","Full feedback","Taiwan","Legumes",2050,0.576572
"27491","1975$/kg","Full feedback","Taiwan","Legumes",2055,0.665886
"27492","1975$/kg","Full feedback","Taiwan","Legumes",2060,0.802383
"27493","1975$/kg","Full feedback","Taiwan","Legumes",2065,0.914559
"27494","1975$/kg","Full feedback","Taiwan","Legumes",2070,0.964502
"27495","1975$/kg","Full feedback","Taiwan","Legumes",2075,1.03366
"27496","1975$/kg","Full feedback","Taiwan","Legumes",2080,1.0926
"27497","1975$/kg","Full feedback","Taiwan","Legumes",2085,1.21449
"27498","1975$/kg","Full feedback","Taiwan","Legumes",2090,1.24571
"27499","1975$/kg","Full feedback","Taiwan","Legumes",2095,1.31286
"27500","1975$/kg","Full feedback","Taiwan","Legumes",2100,1.31965
"27501","1975$/kg","Full feedback","Taiwan","MiscCrop",1975,1.4275
"27502","1975$/kg","Full feedback","Taiwan","MiscCrop",1990,1.4275
"27503","1975$/kg","Full feedback","Taiwan","MiscCrop",2005,1.4275
"27504","1975$/kg","Full feedback","Taiwan","MiscCrop",2010,1.4275
"27505","1975$/kg","Full feedback","Taiwan","MiscCrop",2015,1.4275
