 Year  Month      TREFHT (K)     PRECC (m/s)
 2027      4 +2.87910278e+02 +1.55915156e-08
 2027      5 +2.88730560e+02 +1.65180261e-08
 2027      6 +2.89465363e+02 +1.63205396e-08
 2027      7 +2.89892487e+02 +1.69717680e-08
 2027      8 +2.89777130e+02 +1.65377667e-08
 2027      9 +2.89235779e+02 +1.57210991e-08
 2027     10 +2.88286102e+02 +1.47986379e-08
 2027     11 +2.87256561e+02 +1.53078226e-08
 2027     12 +2.86510406e+02 +1.54495012e-08
 2028      1 +2.86401123e+02 +1.52672843e-08
 2028      2 +2.86604584e+02 +1.58149600e-08
 2028      3 +2.86982788e+02 +1.56694231e-08
 2028      4 +2.87939484e+02 +1.60392606e-08
 2028      5 +2.88852448e+02 +1.60137557e-08
 2028      6 +2.89494965e+02 +1.58798450e-08
 2028      7 +2.90048065e+02 +1.66084160e-08
 2028      8 +2.89965149e+02 +1.64425327e-08
 2028      9 +2.89375549e+02 +1.55660320e-08
 2028     10 +2.88396423e+02 +1.53679540e-08
 2028     11 +2.87636627e+02 +1.54909916e-08
 2028     12 +2.86708801e+02 +1.55320272e-08
 2029      1 +2.86390778e+02 +1.52185606e-08
 2029      2 +2.86782196e+02 +1.50767594e-08
 2029      3 +2.86985901e+02 +1.55619251e-08
 2029      4 +2.87865265e+02 +1.58584186e-08
 2029      5 +2.88694702e+02 +1.55695652e-08
 2029      6 +2.89398529e+02 +1.62178200e-08
 2029      7 +2.89778137e+02 +1.60341642e-08
 2029      8 +2.89837555e+02 +1.66307039e-08
 2029      9 +2.89246033e+02 +1.52057549e-08
 2029     10 +2.88280273e+02 +1.56178466e-08
 2029     11 +2.87253235e+02 +1.52490536e-08
 2029     12 +2.86341583e+02 +1.51025272e-08
 2030      1 +2.86137421e+02 +1.54993387e-08
 2030      2 +2.86226105e+02 +1.58891940e-08
 2030      3 +2.86694733e+02 +1.52446038e-08
 2030      4 +2.87761566e+02 +1.55013780e-08
 2030      5 +2.88626160e+02 +1.58428701e-08
 2030      6 +2.89390381e+02 +1.66936491e-08
 2030      7 +2.89842834e+02 +1.70219820e-08
 2030      8 +2.89866272e+02 +1.66516951e-08
 2030      9 +2.89164673e+02 +1.53799533e-08
 2030     10 +2.88301941e+02 +1.48665489e-08
 2030     11 +2.87138550e+02 +1.48522696e-08
 2030     12 +2.86451019e+02 +1.54315440e-08
 2031      1 +2.86118256e+02 +1.53096149e-08
 2031      2 +2.86529358e+02 +1.54416391e-08
 2031      3 +2.87085999e+02 +1.55235238e-08
 2031      4 +2.88060760e+02 +1.58548552e-08
 2031      5 +2.88781433e+02 +1.54446500e-08
 2031      6 +2.89330048e+02 +1.63083715e-08
 2031      7 +2.89872406e+02 +1.65830549e-08
 2031      8 +2.89888428e+02 +1.60554752e-08
 2031      9 +2.89160889e+02 +1.56897411e-08
 2031     10 +2.88384918e+02 +1.50905084e-08
 2031     11 +2.87360382e+02 +1.55596318e-08
 2031     12 +2.86695709e+02 +1.54125122e-08
 2032      1 +2.86474457e+02 +1.50914978e-08
 2032      2 +2.86342834e+02 +1.54709259e-08
 2032      3 +2.87243683e+02 +1.56089683e-08
 2032      4 +2.88023102e+02 +1.60236961e-08
 2032      5 +2.88881256e+02 +1.55660551e-08
 2032      6 +2.89472717e+02 +1.64852914e-08
 2032      7 +2.89999298e+02 +1.68326917e-08
 2032      8 +2.89962616e+02 +1.66191754e-08
 2032      9 +2.89336609e+02 +1.51202606e-08
 2032     10 +2.88298950e+02 +1.51228150e-08
 2032     11 +2.87263092e+02 +1.54700501e-08
 2032     12 +2.86455963e+02 +1.53644777e-08
 2033      1 +2.86368347e+02 +1.55605058e-08
 2033      2 +2.86452606e+02 +1.63531251e-08
 2033      3 +2.86927704e+02 +1.57584772e-08
 2033      4 +2.87905334e+02 +1.56439395e-08
 2033      5 +2.88922638e+02 +1.62484248e-08
 2033      6 +2.89661224e+02 +1.61100449e-08
